collectYear,Year_Introduction
渤海国,
明,
北魏,
隋,
唐,
魏晋,
战国秦,
渤海国,
明,
北魏,
战国-汉,
新莽,
凌河文化,
春秋战国,
渤海国,
明,
北魏,
魏晋,
春秋战国,
商,
渤海国,
辽,
明,
北魏,
 魏晋,
凌河文化,
春秋战国,
春秋战国,
渤海国,
南北朝,
明,
后赵,
秦,
魏晋,
春秋战国,
春秋战国,
三国,
春秋战国,
渤海国,
明,
后赵,
魏晋,
春秋战国,
东晋,
渤海国,
明,
北齐,
魏晋,
春秋战国,
商,
商,
明,
北周,
魏晋,
商,
隋,
渤海国,
明,
北周,
魏晋,
渤海国,
明,
北周,
元,
魏晋,
汉魏晋时期,
凌源三官甸子类型,
渤海国,
明,
元,
魏晋,
战国秦,
春秋战国,
明,
渤海国,
战国秦,
明,
元,
魏晋,
战国秦,
高丽\肃宗（1096--1105年）,
晋代,
渤海国,
战国秦,
明,
秦,
元,
魏晋,
晋代,
显生宙中生代白垩纪,
渤海国,
战国秦,
明,
秦,
元,
魏晋,
渤海国,
明,
秦,
元,
元,
 魏晋,
晋代,
凌源三官甸子类型,
晋代,
渤海国,
明,
战国,
秦,
秦,
元,
魏晋,
秦,
晋代,
凌源三官甸子类型,
渤海国,
明,
秦,
元,
魏晋,
宋元,
晋代,
渤海国,
明,
魏晋,
青铜时代,
晋代,
晋代,
晋代,
渤海国,
明,
唐,
春秋,
魏晋,
晋代,
渤海国,
明,
魏晋,
六朝隋,
渤海国,
明,
同治时期,
秦,
渤海国,
青铜时代,
明,
太平天国,
周秦,
宋元,
渤海国,
明,
太平天国,
渤海国,
明,
太平天国,
周秦,
 汉魏,
战国秦,
渤海国,
明,
太平天国,
元,
凌源三官甸子类型,
渤海国,
明,
太平天国,
元,
渤海国,
明,
太平天国,
秦,
商,
渤海国,
明,
太平天国,
汉魏晋时期,
元,
商,
晚唐,
渤海国,
明,
新莽,
周秦,
商,
魏晋,
渤海国,
明,
明,
周秦,
商,
18世纪,
渤海国,
明,
明,
渤海国,
明,
晋代,
渤海国,
明,
宋元,
唐,
隋,
渤海国,
明,
隋,
渤海国,
明,
新莽,
晚唐,
明,
隋,
渤海国,
清,
新莽,
周秦,
隋,
元,
清,
新莽,
汉魏晋时期,
隋,
清,
唐,
元,
清,
唐,
南明,
唐,
南明,
东周,
新莽,
南北朝,
清,
汉魏晋时期,
隋,
三国,
清,
新莽,
14世纪,
清,
东晋,
宋元,
南北朝,
凌河文化,
魏晋,
清,
六朝,
凌河文化,
唐,
渤海国,
清,
商,
元,
清,
北魏,
清,
战国,
战国秦,
宋元明,
后金,
新莽,
高句丽,
南朝,
后金,
元,
高句丽,
魏-晋,
后金,
秦,
魏-晋,
三国,
后金,
东晋,
后金,
唐,
汉魏晋南北朝时期,
魏-晋,
南北朝,
后金,
元,
汉魏晋南北朝时期,
魏-晋,
后金,
汉魏晋时期,
汉魏晋南北朝时期,
 战国秦,
魏-晋,
隋,
高句丽,
后金,
高句丽,
 隋,
后金,
新莽,
南北朝,
南北朝,
高句丽,
后金,
宋元,
高句丽,
南北朝,
明,
明,
秦,
宋元,
汉魏晋时期,
宋元,
晋,
晋,
高句丽,
汉魏晋时期,
渤海国,
青铜时代,
汉魏晋时期,
渤海国,
青铜时代,
旧石器时代,
清,
高句丽,
汉魏晋时期,
渤海国,
青铜时代,
旧石器时代,
汉魏晋时期,
马家窑文化,
渤海国,
晋代,
春秋,
汉魏晋北魏,
伪齐,
汉魏晋时期,
宋元,
明,
渤海国,
晋代,
魏晋,
南北朝,
伪齐,
南北朝,
元,
渤海国,
晋,
凌河文化,
三国,
 元明,
伪齐,
南北朝,
渤海国,
晋,
明,
伪齐,
南北朝,
渤海国,
周秦,
伪齐,
明,
渤海国,
明,
战国秦,
晋,
伪齐,
渤海国,
明,
汉魏晋南北朝时期,
战国秦,
伪齐,
南北朝,
南北朝,
渤海国,
汉魏晋南北朝时期,
渤海国,
南北朝,
魏晋,
渤海国,
魏晋,
渤海国,
南北朝,
南北朝,
渤海国,
南北朝,
秦,
南北朝,
商,
战国秦,
南北朝,
南北朝隋,
战国秦,
南北朝,
宋元,
战国晚期秦,
秦,
战国秦,
元,
14世纪,
晋唐,
北燕,
晋唐,
清,
明,
春秋战国,
魏晋,
元,
殷周,
战国秦,
殷周,
战国秦,
东汉,
元,
殷周,
新石器-战国,
三国-晋,
殷周,
明,
战国秦,
北燕,
北朝,
五代宋,
明,
战国秦,
南北朝,
战国秦,
三国,
殷周,
战国秦,
北燕,
南北朝,
殷周,
元,
战国秦,
北燕,
高句丽,
周代,
北燕,
高句丽,
春秋战国时期,
北燕,
高句丽,
六朝,
春秋战国时期,
北燕,
高句丽,
高句丽,
战国秦,
北燕,
高句丽,
汉魏晋时期,
北燕,
高句丽,
唐,
战国秦,
高句丽,
唐,
汉唐,
高句丽,
宋元,
唐,
战国秦,
北燕,
夏家店下层文化,
商,
南北朝,
唐,
战国秦,
夏家店下层文化,
商,
南北朝,
唐,
夏家店下层文化,
商,
唐,
北燕,
高句丽,
唐,
唐,
战国秦,
青铜时代,
晋代,
高句丽,
明,
高句丽,
东晋,
北燕,
青铜时代,
战国,
高句丽,
战国秦,
北燕,
明,
凌河文化,
高句丽,
高句丽,
战国秦,
北燕,
明,
战国秦,
十二台营子类型,
高句丽,
高句丽,
三国,
南北朝,
战国秦,
北燕,
明,
战国秦,
十二台营子类型,
高句丽,
隋,
北燕,
明,
战国秦,
十二台营子类型,
高句丽,
高句丽,
春秋战国,
明,
北宋,
唐,
战国秦,
十二台营子类型,
高句丽,
春秋战国,
南北朝,
不详,
北宋,
十二台营子类型,
春秋战国,
北宋,
明,
十二台营子类型,
春秋战国,
南北朝,
北宋,
东晋,
明,
十二台营子类型,
高句丽,
宋元,
春秋战国,
南北朝,
元,
唐,
东晋,
明,
十二台营子类型,
高句丽,
春秋战国,
18世纪,
东晋,
明,
凌河文化,
高句丽,
春秋战国,
东晋,
明,
十二台营子类型,
高句丽,
春秋战国,
东晋,
明,
高句丽,
战国秦,
东晋,
明,
高句丽,
北朝隋,
元,
旧石器时代,
新石器时代-汉,
战国秦,
明,
高句丽,
宋元,
旧石器时代,
辽,
汉-三国魏,
魏晋,
元,
明,
三国-北朝,
旧石器时代,
旧石器时代,
青铜时代,
明,
三国-北朝,
明,
旧石器时代,
第二次国内革命战争时期,
明,
三国-北朝,
高句丽,
元,
旧石器时代,
第二次国内革命战争时期,
明,
三国两晋南北朝,
旧石器时代,
第二次国内革命战争时期,
北朝,
元,
明,
三国-北朝,
南北朝,
战国秦,
旧石器时代,
第二次国内革命战争时期,
唐,
青铜时代,
明,
三国两晋南北朝,
高句丽,
汉晋,
汉魏晋南北朝时期,
旧石器时代,
第二次国内革命战争时期,
唐,
明,
三国两晋南北朝,
高句丽,
旧石器时代,
第二次国内革命战争时期,
唐,
元,
明,
三国两晋南北朝,
汉晋,
旧石器时代,
第二次国内革命战争时期,
唐,
三国,
明,
三国两晋南北朝,
高句丽,
战国秦,
旧石器时代,
第二次国内革命战争时期,
汉唐,
明,
三国两晋南北朝,
高句丽,
战国秦,
旧石器时代,
南北朝,
第二次国内革命战争时期,
明,
三国两晋南北朝,
高句丽,
战国秦,
旧石器时代,
第二次国内革命战争时期,
明,
汉魏晋时期,
明,
三国两晋南北朝,
高句丽,
南北朝,
旧石器时代,
第二次国内革命战争时期,
明,
明,
三国两晋南北朝,
元,
宋元,
南北朝,
旧石器时代,
第二次国内革命战争时期,
高句丽,
明,
三国两晋南北朝,
高句丽,
现代,
第二次国内革命战争时期,
李自成永昌年间,
三国两晋南北朝,
高句丽,
南北朝,
现代,
第二次国内革命战争时期,
高句丽,
汉魏晋时期,
李自成永昌年间,
第二次国内革命战争时期,
李自成永昌年间,
青铜时代,
第二次国内革命战争时期,
高句丽,
渤海国,
魏晋,
张献忠大顺年间,
三国两晋南北朝,
青铜时代,
战国秦,
第二次国内革命战争时期,
唐,
明,
三国两晋南北朝,
战国-西汉,
第二次国内革命战争时期,
渤海国,
元,
明,
三国两晋南北朝,
明,
第二次国内革命战争时期,
元,
汉魏晋时期,
明,
三国两晋南北朝,
南北朝,
战国秦,
第二次国内革命战争时期,
元,
明,
三国两晋南北朝,
第二次国内革命战争时期,
元,
明,
明,
辽,
显生宙中生代,
战国秦,
第二次国内革命战争时期,
元,
元,
明,
三国两晋南北朝,
显生宙中生代,
抗日战争时期,
元,
明,
新莽,
三国两晋南北朝,
显生宙中生代,
抗日战争时期,
高句丽,
战国秦,
明,
晋,
元,
抗日战争时期,
明,
旧石器时代,
南北朝,
汉唐,
抗日战争时期,
明,
旧石器时代,
高句丽,
辽,
第二次革命战争时期,
明,
辽,
旧石器时代,
抗日战争时期,
明,
旧石器时代,
第三次革命战争时期,
南北朝,
明,
旧石器时代,
民国三十八年(1949),
明,
旧石器时代,
现代,
17世纪,
南北朝,
明,
旧石器时代,
战国秦,
南北朝,
明,
旧石器时代,
南北朝,
南北朝,
宋—元,
明,
旧石器时代,
南北朝,
战国秦,
明,
明,
旧石器时代,
南北朝,
第三次革命战争时期,
南北朝,
明,
旧石器时代,
第二次国内革命战争时期,
南北朝,
明,
汉唐,
旧石器时代,
辽,
辽,
三国,
商,
第二次国内革命战争时期,
南北朝,
明,
旧石器时代,
辽,
魏晋,
第二次国内革命战争时期,
明,
旧石器时代,
辽,
南北朝,
宋元,
第二次国内革命战争时期,
明,
旧石器时代,
汉唐,
南北朝,
魏晋,
第二次国内革命战争时期,
晋,
明,
旧石器时代,
南北朝,
春秋战国,
南北朝,
宋元,
第二次国内革命战争时期,
南北朝,
汉——晋,
明,
旧石器时代,
南北朝,
春秋战国,
第二次国内革命战争时期,
高句丽,
明,
旧石器时代,
战国秦,
晋代,
清,
第二次国内革命战争时期,
大理,
清,
明,
旧石器时代,
战国,
战国,
第二次国内革命战争时期,
汉唐,
元,
明,
旧石器时代,
明,
第二次国内革命战争时期,
元,
明,
旧石器时代,
元,
明,
第二次国内革命战争时期,
周-汉,
明,
商,
明,
旧石器时代,
高句丽,
明,
汉魏晋南北朝时期,
第二次国内革命战争时期,
不详,
三国-晋,
明,
旧石器时代,
南北朝,
第二次国内革命战争时期,
战国秦,
三国-晋,
北朝,
明,
新石器时代-汉,
第二次国内革命战争时期,
汉（高句丽,
战国秦,
五代,
明,
战国-汉,
商,
第二次国内革命战争时期,
秦,
战国秦,
明,
新石器时代-汉,
晋代,
第二次国内革命战争时期,
渤海国,
唐,
明,
现代,
第二次国内革命战争时期,
唐,
明,
战国-西汉,
南北朝,
明,
第二次国内革命战争时期,
明,
春秋战国,
第二次国内革命战争时期,
战国秦,
明,
抗日战争时期,
汉魏晋时期,
唐,
战国秦,
明,
元,
晋,
宋元,
第二次国内革命战争时期,
汉魏晋时期,
战国秦,
明,
汉-晋,
第三次国内革命战争时期,
汉魏晋时期,
战国秦,
宋元,
南北朝,
清,
明,
第三次国内革命战争时期,
汉魏晋时期,
战国秦,
元,
明,
第二次国内革命战争时期,
青铜时代,
战国秦,
宋元,
明,
春秋战国,
明,
抗日战争时期,
金,
战国秦,
明,
明,
第二次国内革命战争时期,
金,
战国秦,
明,
汉-晋,
第二次国内革命战争时期,
金,
元,
辽,
高句丽,
战国秦,
第二次国内革命战争时期,
金,
元,
青铜时代,
青铜时代,
南北朝,
南北朝,
第二次国内革命战争时期,
青铜时代,
周-战国,
第二次国内革命战争时期,
清,
元,
春秋战国,
第二次国内革命战争时期,
第二次国内革命战争时期,
第二次国内革命战争时期,
抗日战争时期,
汉晋,
春秋战国,
唐,
抗日战争时期,
战国,
辽,
第二次国内革命战争时期,
明,
南北朝,
15世纪,
秦,
明,
明,
汉魏晋时期,
南北朝,
汉魏晋时期,
汉-晋,
汉-晋,
晋南北朝,
明,
青铜时代,
明,
战国秦,
晋代,
南北朝,
南北朝,
清,
战国秦,
宋元,
14世纪,
清,
清,
战国秦,
秦,
清,
汉魏晋时期,
元,
清,
明,
南北朝,
宋-明,
清,
战国秦,
青铜时代,
清,
晋代,
三国,
清,
新石器-战国,
清,
战国秦,
新石器-战国,
隋,
清,
渤海国,
双砣子文化,
清,
双砣子文化,
宋元,
清,
晋代,
双砣子文化,
明,
唐,
魏晋,
双砣子文化,
六朝隋,
渤海国,
双砣子文化,
渤海国,
双砣子文化,
渤海国,
晋唐,
青铜时代,
唐,
渤海国,
明,
青铜时代,
南北朝,
明,
青铜时代,
汉魏晋时期,
秦,
青铜时代,
晋代,
魏晋,
新莽,
南北朝,
青铜时代,
渤海国,
魏晋,
南北朝,
青铜时代,
晋代,
高句丽,
魏晋,
南北朝,
青铜时代,
南北朝,
青铜时代,
六朝隋,
南北朝,
汉魏晋南北朝时期,
魏-晋,
青铜时代,
汉魏晋时期,
战国秦,
宋—明,
南北朝,
魏-晋,
青铜时代,
元,
渤海国,
魏-晋,
明,
五代--宋,
汉魏晋南北朝时期,
魏晋,
魏晋,
明,
隋,
明,
南北朝,
渤海国,
青铜时代,
春秋战国,
商,
南北朝,
晋代,
魏晋,
青铜时代,
商,
高句丽,
青铜时代,
元,
春秋战国,
三国,
宋元,
青铜时代,
周秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
秦,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
战国,
东周(前770~前256),
东周(前770~前256),
东周(前770~前256),
东周(前770~前256),
东周(前770~前256),
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
春秋,
周,
周,
西周,
周,
西周,
周,
西周,
周,
西周,
周,
周,
周,
周,
周,
西周,
周,
周,
西周,
西周,
周,
西周,
西周,
周,
西周,
西周,
周,
西周,
周,
周,
西周,
周,
周,
周,
周,
周,
周,
西周,
周,
周,
西周,
周,
周,
周,
周,
周,
周,
周,
周,
西周,
周,
周,
周,
周,
周,
周,
周,
周,
西周,
周,
周,
周,
周,
周,
西周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
西周,
周,
西周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
西周,
周,
周,
周,
周,
西周,
周,
周,
周,
西周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
西周,
西周,
周,
周,
西周,
西周,
周,
西周,
西周,
周,
西周,
西周,
周,
西周,
周,
西周,
西周,
西周,
西周,
西周,
西周,
周,
西周,
西周,
西周,
西周,
西周,
西周,
西周,
周,
西周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
西周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
西周,
周,
周,
周,
周,
周,
西周,
西周,
周,
周,
西周,
西周,
周,
周,
西周,
周,
周,
周,
周,
周,
周,
西周,
西周,
周,
西周,
周,
周,
周,
周,
西周,
周,
周,
周,
周,
周,
西周,
周,
周,
周,
西周,
周,
周,
周,
西周,
周,
西周,
周,
周,
西周,
周,
周,
西周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
周,
西周,
周,
周,
周,
西周,
周,
周,
周,
周,
周,
西周,
周,
周,
周,
周,
周,
周,
周,
西周,
周,
周,
周,
周,
周,
周,
西周,
周,
周,
周,
周,
周,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
商,
新石器时代,
新石器时代,
